CallNumber,Author,Title,ISBN,PubName,PubYear
E 459 Ma,"MPherson, James M.","What they fought for, 1861-1865 /",9780807119044;0807119040,Louisiana State UP,1994
E 459 OO,"O'onnor, T. H.",Lords of the loom : the otton whigs and the oming of the ivil War /,,Sribner's,1968
E 459 POT,"Potter, David Morris.","The impending risis, 1848-1861 /",9780060134037;0060134038;9780061319297;0061319295,Harper and Row,1976
E 459 Par,"Parish, Peter J.",The Amerian ivil war /,9780413281203;0413281205,Eyre Methuen,1975
E 459 RAW,"Rawley, James A.",Politis of union /,9780803289024;0803289022,Univ Nebraska Press,1981
E 459 REI,"Reid, Brian Holden.",The origins of the Amerian ivil War /,9780582491779;0582491770;9780582491786;0582491789,Longman,1996
E 459 Ran,"Randall, J. G. 1881-1953 (James Garfield),",onstitutional problems under Linoln /,,U of Illinois P,1964
E 459 Roz,"Rozwen, E. .",The auses of the Amerian ivil War /,,Heath,1961
E 459 Tre,"Trefousse, H. L.",The auses of the ivil War : Institutional Failure or Human Blunder /,9780030833762;0030833760,Holt,1971
E 459 WAL,"Walther, Eri H., 1960-",The fire-eaters /,9780807117316;0807117315;9780807117750;0807117757,Louisiana State University Press,1992
E 459 WHY,,Why the ivil War ame /,9780195113761;0195113764,OxfordUniversity Press,1997
E 459 Why,,Why the ivil War ame /,9780195113761;0195113764,OxfordUniversity Press,1997
E 46 HA,"haplin, Joye E.","Subjet matter : tehnology, the body, and siene on the Anglo-Amerian frontier, 1500-1676 /",9780674004535;0674004531,Harvard University Press,2001
E 46 OL,,olonial North Ameria and the Atlanti world : a history in douments /,0132342375;9780132342377,Pearson Prentie Hall,2009
E 46 MAP,"Mapp, Paul W.","The elusive West and the ontest for empire, 1713-1763 /",0807833959;9780807833957,University of North arolina Press; Published for the Omohundro Institute of Early Amerian History and ulture,2011
E 46 Sob,"Sobel, Robert.",For want of a nail... : if Burgoyne had won at Saratoga /,,Mamillan,1973
E 460 Mun,"Munden, K. W.",Guide to Federal arhives relating to the ivil War /,,National Arhives,1962
E 462 JOR,"Jordan, Brian Matthew, 1986- author.",Marhing home : union veterans and their unending ivil War /,0871407817;9780871407818,Liveright Publishing orporation,2015
E 462.1.A7 GAN,"Gannon, Barbara A.",The won ause : blak and white omradeship in the Grand Army of the Republi /,0807834521;9780807834527,University of North arolina Press,2011
E 462.1.A7 MA,"Monnell, Stuart harles.","Glorious ontentment : the Grand Army of the Republi, 1865-1900 /",9780807820254;0807820253;9780807846285;0807846287,University of North arolina Press,1992
E 464 AS,"astel, Albert, 1928-2014.",Winning and losing in the ivil War : essays and stories /,9781570030741;157003074X;9781570039171;1570039178,University of South arolina Press,1996
E 464 OM,,Fifty basi ivil War douments /,9780898744972;0898744970,RE Krieger Pub o,1965
E 464 Joh,"Johannsen, Robert W. 1925-2011. (Robert Walter),","The Union in risis, 1850-1877 /",,Free P,1965
E 464 STE,"Steinmetz, L.",The poetry of the Amerian ivil war /,,Mihigan State UP,1960
E 464 WAR,United States. War Department.,The war of the rebellion : a ompilation of the offiial reords of the Union and onfederate armies.,1112057102;9781112057106,ornell University Library Digital olletions,2011
E 464 WAR,United States. War Department.,The war of the rebellion : a ompilation of the offiial reords of the Union and onfederate armies.,1112057110;9781112057113,ornell University Library Digital olletions,2011
E 464 WAR,United States. War Department.,The war of the rebellion : a ompilation of the offiial reords of the Union and onfederate armies.,111205734X;9781112057342,ornell University Library Digital olletions,2011
E 464 WAR,United States. War Department.,The war of the rebellion : a ompilation of the offiial reords of the Union and onfederate armies.,1112057358;9781112057359,ornell University Library Digital olletions,2011
E 464 WAR,United States. War Department.,The war of the rebellion : a ompilation of the offiial reords of the Union and onfederate armies.,9780918678072;0918678072,Historial Times In,1985
E 464 War,United States. War Department.,The war of the rebellion : general index and additions and orretions.,,Government Printing Offie (Washington),1901
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1880
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1881
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1882
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1883
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1884
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1885
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1886
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1887
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1888
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1889
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1890
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1891
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1892
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1893
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1894
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1895
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1896
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1896
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1897
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1898
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1899
E 464 War,United States. War Department.,The war of the rebellion. 70v in 128.,,Government Printing Offie (Washington),1900
E 465 Off,,The offiial atlas of the ivil War.,,Yoseloff,1958
E 467,"Wakelyn, J. L.",Biographial ditionary of the onfederay /,9780837161242;083716124X,Greenwood P,1977
E 467 All,"assidy, Vinent H.",Henry Watkins Allen of Louisiana /,,Louisiana State UP,1964
E 467 Bea,"Basso, Hamilton, 1904-1964",Beauregard : the great reole /,,Sribner,1933
E 467 Bea,"Williams, T. Harry 1909-1979. (Thomas Harry),",P.G.T. Beauregard : Napoleon in gray /,,Louisiana State UP,1954
E 467 Ben,"Meade, R. D.","Judah P. Benjamin, onfederate statesman /",,OUP,1943
E 467 Bra,"Seitz, Don . 1862-1935. (Don arlos),",Braxton Bragg : general of the onfederay /,,State ompany,1924
E 467 But,"Butler, B. F.",Autobiography and personal reminisenes of Major-General Benj. F. Butler : Butler's book /,,Thayer,1892
E 467 OO,"ooper, William J., Jr. 1940- (William James),",Jefferson Davis and the ivil War era /,080713371X;9780807133712,Louisiana State University Press,2008
E 467 Dav,"Davis, Jefferson, 1808-1889.",Private letters 1823-1889 /,,Harourt,1966
E 467 Dav,"Dodd, W. E.",Jefferson Davis /,,Russell,1966
E 467 Dav,"MElroy, R.",Jefferson Davis /,,Harper,1937
E 467 Dav,"Strode, H.","Jefferson Davis, Amerian patriot, 1808-1861 /",,Harourt,1955
E 467 Dav,"Strode, H.","Jefferson Davis, onfederate President /",,Harourt,1959
E 467 Dav,"Strode, H.","Jefferson Davis, tragi hero : the last twenty-five years, 1864-1889 /",,Harourt,1964
E 467 Dod,"Hirshson, S. P.","Grenville M. Dodge : soldier, politiian, railroad pioneer /",,Indiana UP,1967
E 467 Ell,"Randall, R. P.",olonel Elmer Ellsworth : a biography of Linoln's friend and first hero of the ivil War /,,Little,1960
E 467 Ewe,"Ewell, R. S.",The making of a soldier : letters of General R.S. Ewell /,,Whittet,1935
E 467 Far,"Mahan, A. T. 1840-1914. Alfred Thayer,",Admiral Farragut /,,Appleton,1897
E 467 GRA,,Grant's lieutenants : from hattanooga to Appomattox /,070061589X;9780700615896,Eurospan distributor; University Press of Kansas,2008
E 467 Gor,"Gordon, J. B.",Reminisenes of the ivil War /,,Sribner,1903
E 467 Gor,"Vandiver, F. E.",Ploughshares into swords : Josiah Gorgas and onfederate Ordnane /,,U of Texas P,1952
E 467 Gur,"Fisher, L. H.","Linoln's gadfly, Adam Gurowski /",,U of Oklahoma P,1964
E 467 Hal,"Ambrose, Stephen E. 1936- (Stephen Edward),",Hallek : Linoln's hief of staff /,,Louisiana State UP,1962
E 467 Her,"Donald, David Herbert, 1920-",Linoln's Herndon /,,Knopf,1948
E 467 Hil,"Hill, F. T.",On the trail of Grant and Lee /,,Appleton,1911
E 467 Hoo,"Dyer, J. P.",The gallant Hood /,,Bobbs-Merrill,1950
E 467 How,"Howard, O. O.","Autobiography of Oliver Otis Howard, Major General, United States army /",,Baker,1907
E 467 How,"MFeely, W. S.",Yankee stepfather : General O.O. Howard and the freedmen /,,Yale UP,1968
E 467 Ja,"Arnold, T. J.","Early life and letters of General Thomas J. Jakson, ""Stonewall"" Jakson /",,Revell,1916
E 467 Ja,"hambers, Lenoir, 1891-1970.",Stonewall Jakson /,,Morrow,1959
E 467 Ja,"ooke, John Esten, 1830-1886.",Stonewall Jakson and the old Stonewall brigade /,,University of Virginia Press for the Tray W MGregor Library,1954
E 467 Ja,"Dabney, R. L.",Life of Lieut.-Gen. Thomas J. Jakson (Stonewall Jakson) /,,Nisbet,1864
E 467 Ja,"Dabney, R. L.",Life of Lieut.-Gen. Thomas J. Jakson (Stonewall Jakson) /,,Nisbet,1866
E 467 Ja,"Henderson, G. F. R.",Stonewall Jakson and the Amerian ivil War /,,Longmans,1899
E 467 Ja,"Selby, J.",Stonewall Jakson as military ommander /,,Batsford,1968
E 467 Ja,"Tate, Allen, 1899-1979.","Stonewall Jakson, the good soldier : a narrative /",,assell,1930
E 467 Joh,"Johnston, W. P.",The life of General Albert Sidney Johnston /,,Appleton,1879
E 467 Lee,"Bradford, Gamaliel, 1863-1932.",Lee the Amerian /,,onstable,1912
E 467 Lee,"Dowdey, .",Lee /,,Little,1965
E 467 Lee,"Freeman, Douglas Southall, 1886-1953.",Lee /,,Sribner's,1961
E 467 Lee,"Freeman, Douglas Southall, 1886-1953.",R.E. Lee : a biography /,,Sribner's,1934
E 467 Lee,"Freeman, Douglas Southall, 1886-1953.",R.E. Lee : a biography /,,Sribner's,1935
E 467 Lee,"Lee, Robert E. 1807-1870. (Robert Edward),","Lee's dispathes : unpublished letters of General Robert E. Lee, .S.A., to Jefferson Davis and the War Department of the onfederate States of Ameria, 1862-65, from the private olletion of Wymberley Jones de Renne /",,Putnam,1915
E 467 Lee,"Lee, Robert E. 1807-1870. (Robert Edward),",The wartime papers of R.E. Lee /,,Bramhall House,1961
E 467 Lee,"Maurie, F. B.",Robert E. Lee : the soldier /,,onstable,1925
E 467 Lee,"Rister, . .",Robert E. Lee in Texas /,,U of Oklahoma P,1946
E 467 Lee,"Sanborn, M.",Robert E. Lee /,,Lippinott,1966
E 467 Lee,"Sanborn, M.",Robert E. Lee /,,Lippinott,1967
E 467 Lee,"White, H. A.","Robert E. Lee and the Southern onfederay, 1807-1870 /",,Putnam's,1897
E 467 M,"Hassler, W. W.","General George B. Mlellan, shield of the Union /",,Louisiana State UP,1957
E 467 M,"Mlellan, G. B.",The gentleman and the tiger : the autobiography of George B. Mlellan /,,Lippinott,1956
E 467 Mea,"leaves, F.",Meade of Gettysburg /,,U of Oklahoma P,1960
E 467 Mei,"Weigley, R. F.",Quartermaster General of the Union army : a biography of M.. Meigs /,,olumbia UP,1959
E 467 OPD,"Opdyke, Emerson.",To battle for God and the right : the ivil War letterbooks of Emerson Opdyke /,0252075145;9780252075148,ombined Aademi distributor; University of Illinois Press,2008
E 467 Pik,"Dunan, R. L.",Relutant general : the life and times of Albert Pike /,,Dutton,1961
E 467 Por,"Eisenshiml, O.",The elebrated ase of Fitz John Porter : an Amerian Dreyfus affair /,,Bobbs-Merrill,1950
E 467 Put,"Putnam, G. H.","Memories of my youth, 1844-1865 /",,Putnam,1914
E 467 She,"Lewis, Lloyd, 1891-1949.",Sherman : fighting prophet /,,Harourt,1932
E 467 She,"Liddell Hart, Basil Henry, Sir, 1895-1970.","Sherman : soldier, realist, Amerian /",,Stevens,1960
E 467 She,"O'Flaherty, D.",General Jo Shelby : undefeated rebel /,,U of North arolina P,1954
E 467 She,"Sherman, W. T.",Home letters of General Sherman /,,Sribner,1909
E 467 She,"Sherman, W. T.",Memoirs of General William T. Sherman by himself /,,Indiana UP,1957
E 467 She,"Sherman, W. T.",The Sherman letters : orrespondene between General Sherman and Senator Sherman from 1837 to 1891 /,,Da apo P,1969
E 467 Si,"Swanberg, W. A.",Sikles the inredible /,,Sribner,1956
E 467 Smi,"Parks, Joseph Howard.","General Edmund Kirby Smith, .S.A. /",,Louisiana State UP,1954
E 467 Str,"Strong, G. T.",Diary of the ivil War 1860-1865 /,,Mamillan,1962
E 467 Stu,"Thomason, J. W.",Jeb Stuart /,,Sribner,1930
E 467 Tho,"leaves, F.",Rok of hikamauga : the life of General George H. Thomas /,,U of Oklahoma P,1948
E 467 WAU,"Waugh, John .","Surviving the onfederay : rebellion, ruin, and reovery : Roger and Sara Pryor during the ivil War /",0151003890;9780151003891,Harourt,2002
E 467 Wal,"MKee, I.","""Ben-Hur"" Wallae : the life of General Lew Wallae /",,U of alifornia P,1947
E 467 Wal,"Wallae, L.",Lew Wallae : an autobiography /,,Harper,1906
E 467 Wel,"Welles, G.","Diary of Gideon Welles, Seretary of the Navy under Linoln and Johnson /",,Norton,1960
E 467 Whe,"Dufour, . L.",Gentle tiger : the gallant life of Roberdeau Wheat /,,Louisiana State UP,1957
E 467 Whe,"Dyer, J. P.","""Fightin' Joe"" Wheeler /",,Louisiana State UP,1941
E 467 Wil,"Wiley, Bell Irvin, 1906-1980.",onfederate women /,9780837175348;0837175348,Greenwood P,1975
E 467 Wil,"Williams, T. Harry 1909-1979. (Thomas Harry),","Mlellan, Sherman and Grant /",,Rutgers UP,1962
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,,Louisiana State UP,1974
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807107867;0807107867,Louisiana State UP,1981
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807109434;0807109436,Louisiana State UP,1971
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807110379;080711037X,Louisiana State UP,1983
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807112403;0807112402,Louisiana State UP,1985
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807115022;0807115029,Louisiana State UP,1989
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807117262;0807117269,Louisiana State UP,1992
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807119389;0807119385,Louisiana State UP,1995
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807120873;0807120871,Louisiana State UP,1997
E 467.1 D26,"Davis, Jefferson, 1808-1889.",The papers of Jefferson Davis /,9780807124123;0807124125,Louisiana State UP,1999
