child,parent,description
PS3612-A-2016,PS,The art of confidence 
PS3604-F-2016,PS,Fireborn 
PS3622-M-2016,PS,Marry in haste 
FICRyd-M-2016,FIC,"Eremitten. English+""The hermit "
PR9619-S-2016,PR,The shadow of what was lost 
FICPat-S-2016,FIC,Taking the Titanic 
PS3613-A-2016,PS,"Short stories. Selections+""Monsters in Appalachia : stories "
PS648-S-2016,PS,Shadowed souls 
PR6107-V-2016,PR,A very pukka murder : a Maharaja mystery 
E185-A-2017,E,My life
PN4874-A-2017,PN,Everybody curses
FICCor-A-2017,FIC,My husband's wife 
PS3608-R-2017,PS,The runaway midwife 
PS3602-P-2017,PS,The prisoner 
PS3558-D-2017,PS,Drowning tides 
PS3619-D-2017,PS,Dawn study 
PS3551-A-2017,PS,4 3 2 1 : a novel 
PS3602-S-2017,PS,The syndicate. 2 : Carl Weber presents 
PS3569-H-2017,PS,Home sweet home 
PR6053-T-2017,PR,Transit 
PS3613-F-2017,PS,Feversong 
PS3566-L-2016,PS,The life and times of Persimmon Wilson : a novel 
PQ4864-U-2017,PQ,"Uccidi il padre. English+""Kill the father : a novel "
FICGra-U-2017,FIC,The rising 
PS3619-I-2017,PS,If you are there : a novel 
PS3568-R-2017,PS,The Ripper's shadow : a Victorian mystery 
PR9199-D-2017,PR,Dead and breakfast 
FICKay-D-2017,FIC,At rope's end 
PS3616-M-2017,PS,The midnight cool : a novel 
PR6107-F-2017,PR,False friend : a novel 
PS3553-H-2017,PS,Huck out west 
PS3620-B-2017,PS,The Banks sisters 3 
PS3619-M-2017,PS,The mark 
FICBic-M-2017,FIC,A short time to die 
FICBla-M-2017,FIC,Unpunished 
PS3603-A-2017,PS,Ava's place 
FICRan-A-2017,FIC,Rather be the devil : a novel 
PS3557-R-2017,PS,Right behind you : a novel 
PS3623-A-2016,PS,The animators : a novel 
PR6111-S-2017,PR,Shoes for Anthony : a novel 
FICRag-S-2017,FIC,"Snjóblinda. English+""Snowblind "
FICDye-S-2017,FIC,Crossroads of Canopy 
FICFab-S-2017,FIC,I liked my life 
PS3613-R-2017,PS,The road to enchantment 
FICKav-R-2017,FIC,Things we have in common 
PR6116-B-2017,PR,Behind her eyes 
FICHar-B-2017,FIC,Fever in the dark 
PJ5054-I-2017,PJ,"Ish she-lo pasaḳ li-yeshon. English+""The man who never stopped sleeping "
PS3606-P-2017,PS,Power game 
PR9619-F-2017,PR,The fifth letter 
FICBar-F-2017,FIC,Days without end : a novel 
PR6053-N-2017,PR,Number 11 
PR6120-N-2017,PR,No man's land : a novel 
FICWil-N-2017,FIC,Perfect little world 
FICDor-N-2017,FIC,Clownfish blues 
PS3602-F-2017,PS,The fifth petal : a novel 
PS3552-M-2017,PS,Mexico : stories 
PS3601-D-2017,PS,Dark at the crossing 
PS3552-S-2017,PS,The skill of our hands 
FICGoo-S-2017,FIC,Death's mistress. Sister of darkness 
PS3561-S-2017,PS,The signal flame : a novel 
PS3569-G-2017,PS,The girl before : a novel 
PS3610-E-2017,PS,Eleventh grave in moonlight 
PR9199-T-2017,PR,Three years with the rat 
PS3611-P-2017,PS,The patriots : a novel 
PS3601-H-2017,PS,A harvest of thorns : a novel 
PS3557-S-2017,PS,Silver city 
PS3606-T-2017,PS,This is how it always is 
PS3611-C-2017,PS,A conversation in blood : an Egil & Nix novel 
PR6063-W-2017,PR,Who killed Piet Barol? : a novel 
PS3562-F-2017,PS,Fatal : a novel 
PS3561-W-2017,PS,The winter in Anna : a novel 
PS3608-H-2017,PS,Hey Harry
FICPit-H-2017,FIC,The futures : a novel 
PS3619-I-2017,PS,Indelible : a novel 
PS3602-A-2017,PS,The man who shot out my eye is dead : stories 
FICMes-A-2017,FIC,The fire by night 
FICWil-A-2017,FIC,The wicked city 
PT9877-O-2017,PT,"Orten. English+""The believer : a novel "
PS3613-A-2017,PS,"Short stories. Selections+""Homesick for another world "
PS3612-K-2017,PS,K Street 
PS3618-W-2017,PS,A word for love 
PL992-S-2016,PL,"Sonyŏn i onda. English+""Human acts : a novel "
PS3557-A-2017,PS,"Short stories. Selections+""Signals "
PR6119-E-2017,PR,Empire games 
FICBuz-E-2017,FIC,She stopped for death 
PS3552-S-2017,PS,The sleepwalker : a novel 
PR9199-A-2017,PR,The afterlife of stars 
PS3568-C-2017,PS,Class : a novel 
PR9450-L-2017,PR,Lotus : a novel 
PS3619-H-2017,PS,Her every fear 
PS3568-A-2016,PS,Apprentice in death 
PS3566-C-2016,PS,Commonwealth : a novel 
PS3568-I-2016,PS,Island of glass 
FICRol-I-2016,FIC,The seventh plague 
PS3607-T-2016,PS,True faith and allegiance 
PR6058-M-2016,PR,The midnight bell 
FICGoo-M-2016,FIC,Nest : a thriller 
PS3557-C-2016,PS,Curtain of death 
FICPat-C-2016,FIC,Private : the royals 
PS3566-C-2016,PS,Come and get us 
FICPat-C-2016,FIC,The Christmas mystery 
FICPat-C-2016,FIC,Black & blue 
FICJac-C-2016,FIC,Expecting to die 
PS3554-D-2016,PS,Dracula vs. Hitler 
PS3623-B-2016,PS,Blood vow 
FICHar-B-2016,FIC,Good time coming 
PR6073-A-2016,PR,"Short stories. Selections+""Christmas days : 12 stories and 12 feasts for 12 days "
PS3603-E-2016,PS,Egg drop dead 
PS648-I-2016,PS,In sunlight or in shadow : stories inspired by the paintings of Edward Hopper 
PR4572-A-2017,PR,A Christmas carol 
FICKel-A-2017,FIC,Death ship 
FICMil-A-2017,FIC,Renting silence 
FICAle-A-2017,FIC,The Magdalen girls 
PR9619-L-2016,PR,Lord of the privateers 
PR9199-D-2016,PR,Do not say we have nothing : a novel 
PS3602-T-2016,PS,The twilight wife : a novel 
FICCro-T-2016,FIC,Good behavior : the Letty Dobesh chronicles 
PS3566-O-2016,PS,Onslaught : the war with China : the opening battle 
PS3616-S-2016,PS,Small admissions 
PR6056-S-2016,PR,Strange tide 
PS3603-C-2016,PS,The cat sitter and the canary 
PR9142-A-2016,PR,1635 : the wars for the Rhine 
PS3601-B-2016,PS,Babylon's ashes 
FICGwy-B-2016,FIC,Wrath 
PS3552-T-2016,PS,Take back the sky 
PS3604-C-2017,PS,Conspiracy 
FICGun-C-2017,FIC,Denny's law 
FICCor-C-2017,FIC,Goliath : a novel 
PS3603-G-2016,PS,The gentleman from Japan 
PT9877-A-2016,PT,"Älskaren från huvudkontoret. English+""The ice beneath her : a novel "
FICBar-A-2016,FIC,House of silence 
PR9199-L-2016,PR,Last year 
PR6066-A-2016,PR,Gods and angels 
FICTal-A-2016,FIC,Footprints to murder 
PQ2713-N-2016,PQ,"N'éteins pas la lumière. English+""Don't turn out the lights "
FICMcc-N-2016,FIC,The hollow men 
PR9369-A-2016,PR,Slipping : stories
PT9876-D-2016,PT,"Den som vakar i mörkret. English+""Who watcheth "
FICCol-D-2016,FIC,"Short stories. Selections+""Whatever happened to interracial love? : stories "
FICYos-D-2016,FIC,"Moshi moshi Shimokitazawa. English+""Moshi Moshi "
PT8952-S-2016,PT,"Sannheten bortenfor. English+""Beyond the truth "
PT9877-D-2016,PT,"Davidsstjarnor. English+""The chosen : a novel "
PS3603-M-2016,PS,Monster hunter memoirs : sinners 
PS3603-M-2016,PS,Moral defense 
PS3620-H-2016,PS,How will I know you? : a novel 
FICAro-H-2016,FIC,Around the way girls. 10 
FICCel-H-2016,FIC,Pet in peril 
PS3620-C-2016,PS,Curried away 
PS3616-B-2017,PS,Boomer's bucket list 
PS3613-P-2016,PS,Plaid and plagiarism 
PS3613-A-2016,PS,All Joe Knight 
FICBel-A-2016,FIC,The marriage lie 
PR9199-I-2016,PR,Ill met by murder 
PS3569-I-2016,PS,Island of the mad : a novel 
PR6054-B-2016,PR,Buried in the country 
PR6113-R-2016,PR,"Dandy Gilver and the reek of red herrings+""The reek of red herrings "
PQ7798-U-2016,PQ,"Última salida. English+""Kill the next one "
PS648-F-2016,PS,Four weddings and a sixpence : an anthology 
FICImr-F-2016,FIC,Nice work (if you can get it) 
PH3351-P-2016,PH,"Pilátus. English+""Iza's ballad "
FICThi-P-2016,FIC,This way to the end times : classic tales of the apocalypse 
FICMan-P-2016,FIC,The infinite : a novel 
FICDaw-P-2016,FIC,The survivor's guide to family happiness : a novel 
PS3602-R-2016,PS,Remnants of trust 
PS3610-R-2016,PS,Rhythm & clues 
PT5881-D-2016,PT,"Dit zijn de namen. English+""These are the names "
FICCon-D-2016,FIC,The life-writer 
PL2925-Z-2016,PL,"Zhalie zhi. English+""The explosion chronicles "
PS3606-I-2016,PS,Inheriting Edith : a novel 
FICCri-I-2016,FIC,Crime plus music : twenty stories of music-themed noir 
PS648-H-2016,PS,The highway kind : tales of fast cars
PT2681-A-2016,PT,"Agnes. English+""Agnes "
PR6111-L-2016,PR,The long room 
PS3563-W-2016,PS,Walk into silence 
PS3551-A-2016,PS,"Works. Selections. 2016+""Otherworld chills : final tales of the Otherworld "
PS3555-M-2016,PS,Motional blur : a novel 
PS3611-D-2016,PS,Death among rubies 
PJ5055-I-2016,PJ,"Ish she-ratsah la-daʻat ha-kol. English+""The man who wanted to know everything : a novel "
PS3554-S-2016,PS,Storm cell 
FICMas-S-2016,FIC,The Jekyll revelation 
PS3602-A-2016,PS,The abandoned heart 
PS3602-F-2016,PS,The face-faker's game 
PR6113-F-2016,PR,City of strangers : a novel 
PS3602-F-2016,PS,Fantasticland : a novel 
PR6115-B-2016,PR,"Ballroom café+""The secrets of Roscarbury Hall : a novel "
PR9199-C-2016,PR,The clay girl 
PR6056-C-2016,PR,Crane Pond : a novel of Salem 
PS3569-H-2016,PS,Heart attack and vine 
FICLan-H-2016,FIC,Dead on the bones : pulp on fire 
PQ7798-E-2016,PQ,Ema
PS3623-B-2016,PS,Bad boy : a novel 
PR6062-W-2016,PR,A want of kindness : a novel 
PS3553-Q-2016,PS,A question of mercy : a novel 
E840-D-2016,E,America at war since 1945 : politics and diplomacy in Korea
JA84-I-2015,JA,Islamic political thought : an introduction 
E183-R-2010,E,21st century globalization : perspectives from the Gulf 
F351-B-2016,F,All the western states and territories
E118-M-2016,E,"San Salvador"" : a story of Columbus and his discoveries"
JK526-M-2016,JK,Unprecedented : the election that changed everything 
JK521-P-2008,JK,The party decides : presidential nominations before and after reform 
JK1976-R-2010,JK,Red state
JQ1506-H-2016,JQ,Responsive authoritarianism in China : land
JN97-M-2016,JN,Ethnic minorities and politics in post-socialist Southeastern Europe 
JQ1828-H-2016,JQ,Hizbullah and the politics of remembrance : writing the Lebanese nation 
JS7365-T-2016,JS,Force and contention in contemporary China : memory and resistance in the long shadow of the catastrophic past 
JC573-L-2016,JC,Pragmatic Conservatism : Edmund Burke and his American heirs 
E183-M-2016,E,This brave new world : India
JV6477-B-2016,JV,Immigrants and electoral politics : nonprofit organizing in a time of demographic change 
JQ1746-J-2016,JQ,Thailand's theory of monarchy : the Vessantara Jataka and the idea of the perfect man 
E176-T-2016,E,Shall we wake the president? : two centuries of disaster management from the Oval Office 
JK1896-C-2016,JK,Counting women's ballots : female voters from suffrage through the New Deal 
JZ3675-S-2016,JZ,Boundaries of authority 
JC421-K-2016,JC,Toward democracy : the struggle for self-rule in European and American thought 
JK1764-M-2016,JK,Masculinity
JC573-R-2016,JC,The great suppression : voting rights
E872-D-2016,E,Creating the second Cold War : the discourse of politics 
JC51-F-1901,JC,"Cité antique. English+""The ancient city : a study on the religion"
E184-A-2013,E,1929 : mapping the Jewish world 
E185-B-2016,E,Boys and men in African American families 
JC574-B-2016,JC,The psychotic left : from Jacobin France to the Occupy movement 
JZ6010-R-2017,JZ,When conflict resolution fails : an alternative to negotiation and dialogue : engaging radical disagreement in intractable conflicts 
JZ4997-L-2017,JZ,Land of blue helmets : the United Nations and the Arab world 
E183-M-2017,E,Role theory and role conflict in U.S.-Iran relations : enemies of our own making 
JN329-B-2015,JN,Strange intelligence : memoirs of naval secret service 
JZ1251-K-2016,JZ,Majlis mondial : pour le dialogue des cultures 
FICSan-K-2016,FIC,Girls of Riyadh : a novel 
PS3563-G-2011,PS,A game of thrones 
JA86-B-2012,JA,Politik- und Sozialwissenschaften 
E840-B-2003,E,The rogue state : a guide to the world's only superpower 
JZ3875-M-1980,JZ,Iran
PS1449-M-2006,PS,Maggie
JC423-D-1991,JC,Hierarchische Verwaltung im demokratischen Staat : Genese
FICKop-D-1991,FIC,Bir de baktım yoksun : öykü 
PS3566-H-2014,PS,Hop Alley : a novel 
FICAnd-H-2014,FIC,Sansibar
FICBru-H-2014,FIC,Jauche und Levkojen ; Nirgendwo ist Poenichen ; Die Quints : die Poenichen-Trilogie 
FICErp-H-2014,FIC,Aller Tage Abend : Roman 
PT2665-E-2001,PT,Eine Billion Dollar 
FICFal-E-2001,FIC,Winterkartoffelknödel : ein Provinzkrimi 
FICGoe-E-2001,FIC,Die Leiden des jungen Werther : Roman 
FICHau-E-2001,FIC,Die Wand : Roman 
FICHer-E-2001,FIC,Tschick : Roman 
PT2671-R-2002,PT,Russendisko 
FICMor-R-2002,FIC,Das Ungeheuer : Roman 
FICNeu-R-2002,FIC,Eine unbeliebte Frau : Roman 
FICReg-R-2002,FIC,Herr Lehmann : ein Roman 
J791-R-,J,Classical baby 
J613-R-,J,Itsy bitsy yoga. Play 'n' flourish 
J613-R-,J,Cosmic Kids! Yoga. Series 1 
J155-R-,J,Baby's first impressions encyclopedia 
J155-R-,J,Baby babble 
J591-R-,J,Brainy Baby. Animals
J372-R-,J,Meet the numbers 
PJ7876-A-2014,PJ,"Azāzĭl. Español+""Azazel "
PL248-A-2014,PL,Deli zamanlar 
FICAnt-A-2014,FIC,"Yá Maryam. Español+""Fragmentos de Bagdad "
FICAbd-A-2014,FIC,"La ahad yanam fi-l-Iskandariya. Español+""Nadie duerme en Alejandría "
JPCou-A-2014,JP,T'choupi va sur le pot 
JPCou-A-2014,JP,T'choupi chez le docteur 
JPCou-A-2014,JP,T'choupi s'habille tout seul 
JPTch-A-2014,JP,T'choupi a une petite soeur
JPTch-A-2014,JP,T'choupi est en colere
JPTch-A-2014,JP,T'choupi se perd au supermarché
JPGue-A-2014,JP,Trotro et Zaza jouent à cache-cache 
JPGue-A-2014,JP,Trotro alla mensa 
JPGue-A-2014,JP,Trotro à l'école des chats :  la toilette 
JPGue-A-2014,JP,Trotro et Zaza jouent aux indiens
JPFlo-A-2014,JP,Petit Lapin Blanc se fâche
JBFlo-A-2014,JB,Petit Lapin Blanc à la piscine 
JPFlo-A-2014,JP,Petit Lapin blanc chez ses grands-parents 
JPFlo-A-2014,JP,Petit Lapin blanc passe une bonne semaine 
JPFlo-A-2014,JP,Petit Lapin Blanc et le pipi au lit
JPFlo-A-2014,JP,Petit Lapin Blanc a une petite soeur 
J613-A-,J,Gym et comptines pour les petits 
J613-A-,J,Le yoga des petits 
JPDol-A-,JP,Si on parlait de la mort 
JPHen-A-,JP,On va où quand on est mort ? 
JPPut-A-,JP,Boucle d'or et les trois ours
JPPut-A-,JP,Les trois petits cochons
JPPut-A-,JP,Blanche-Neige 
JPPut-A-,JP,La princesse au petit pois 
JPPut-A-,JP,La petite fille aux allumettes 
JPPut-A-,JP,Le vilain petit canard
JPPut-A-,JP,Le Petit Poucet 
JPPut-A-,JP,Le loup et les sept chevreaux 
JPPut-A-,JP,Hansel et Gretel
JPWin-A-,JP,"Am I small. French+""Je suis petite"
J448-A-,J,I'm too big = Je suis trop gros 
J448-A-,J,Goodnight everyone = Bonne nuit à tous  
PZ23-I-1996,PZ,I want my banana! = Je veux ma banane! 
PZ23-P-2000,PZ,Puppy finds a friend = Le petit chien se trouve un ami 
JFIC-P-,J,Le mystère du train de la nuit : une aventure d'Axel et Violette 
JFIC-P-,J,Les vacances du petit Nicolas 
JFIC-P-,J,Le Petit Nicolas a Des Ennuis
JFIC-P-,J,Le Petit Nicolas
JFIC-P-,J,Le Petit Prince
JFIC-P-,J,Voyage au pays des arbres 
PL248-H-2014,PL,Huzur 
FICDai-H-2014,FIC,Estimado señor Kawabata 
F2016-H-2014,F,The Swedish Kitchen : from Fika to cosy Friday 
PJ7842-R-2009,PJ,"Riḥlat Ghāndī al-ṣaghīr. Castellà+""El Viaje del pequeño Gandhi "
JZ4841-A-2013,JZ,Aid
JQ1850-A-2013,JQ,The Arab Spring and Arab Thaw : unfinished revolutions and the quest for democracy 
JQ1850-A-2014,JQ,The Arab uprisings explained : new contentious politics in the Middle East 
JQ1850-Y-2015,JQ,The Arab Spring and the geopolitics of the Middle East : emerging security threats and revolutionary change 
JQ1850-N-2015,JQ,The Arab Spring : an essay on revolution and constitutionalism 
JQ1850-B-2008,JQ,Beyond the fac̦ade : political reform in the Arab world 
JQ1850-A-2015,JQ,Arab spring : negotiating in the shadow of the intifadat 
JQ1850-G-2015,JQ,The Arab uprisings : what everyone needs to know 
JQ1850-A-2005,JQ,Authoritarianism in the Middle East : regimes and resistance 
JQ1789-S-2010,JQ,Blogistan : the internet and politics in Iran 
JZ1308-U-2013,JZ,Cosmopolitanism and the Arab spring : foundations for the decline of terrorism 
JQ1850-M-2014,JQ,Democratic uprisings in the new Middle East : youth
JV6347-C-2015,JV,The cultural politics of reproduction : migration
JQ3198-K-2014,JQ,Crowds and politics in North Africa : Tunisia
JQ1850-D-2013,JQ,Dispatches from the Arab spring : understanding the new Middle East 
JC599-A-2010,JC,Veiled atrocities : true stories of oppression in Saudi Arabia 
JV6347-T-2012,JV,Transational migration
JQ1850-C-2011,JQ,Civil society and democratization in the Arab world : the dynamics of activism 
JA75-D-2011,JA,The green movement in Iran 
JFIC-D-,J,Scooby-Doo!. Shaggy's showdown : original movie 
JFIC-D-,J,"Barbie & her sisters in a pony tale (Motion picture : 2013)+""Barbie & her sisters in a pony tale "
JFIC-D-,J,Barbie & the Diamond Castle 
J297-D-,J,Zainab : Daughter of the prophet 
J297-D-,J,Ruqayyah and Umm Kulthum: The Daughters of the Prophet Muhammad
J297-D-,J,Goodnight stories from the life of the Prophet Muhammad 
J297-D-,J,Goodnight stories from the lives of Sahabah 
J???-D-,J?,A Treasury of Islamic Values for Children.
J297-D-,J,Life begins 
J297-D-,J,The angel's prayer 
J297-D-,J,The ant's panic : Quran stories for little hearts 
J297-D-,J,The prophet king : Quran stories for little hearts 
J297--,J,The Angel and the three men : Prophet Muhammad for little hearts 
J297--,J,Two tales : the great Ark [and] the beautiful prayer 
J297--,J,Allah Our Creator
FICSan--,FIC,Snehaye uvesi 
JK468-H-2008,JK,The manual to online public records : the researcher's tool to online resources of public records and public information 
E178-F-2005,E,Give me liberty! : an American history 
JF37-P-2012,JF,Political handbook of the world 2012 
E18-G-2005,E,Germany and the Americas : culture
E902-C-2003,E,Hegemony or survival : America's quest for global dominance 
